amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
1.3233504056930543,1.3151679635047913,1.3650250621140003,1.3542212545871735,1,32,16,20,0.5,15,2048,chunkkv,1.3233504056930543,1.3151679635047913,1.3650250621140003,1.3542212545871735,2350.71875,64,0.2638303995132446,0.26150399446487427,0.2851165132597089,0.28087140526622534,0.0,0.0,0.0,0.0,length,1.0595200061798096,1.053663969039917,1.0799085488542914,1.0733498493209481,64
0.5040897459257394,0.5009519932791591,0.5252875900623621,0.5210590079514077,1,32,16,20,0.5,15,2048,blockwise,0.4982847958803177,0.4951999932527542,0.5191555945202708,0.514995539560914,2350.71875,64,0.4982847958803177,0.4951999932527542,0.5191555945202708,0.514995539560914,0.3715168029069901,0.3681280016899109,0.3924477146938443,0.38806197699159384,length,0.0,0.0,0.0,0.0,64
0.29055359940975906,0.2891520047560334,0.3251557471230626,0.3218470374122262,1,32,16,20,0.5,16,2048,snapkv,0.29055359940975906,0.2891520047560334,0.3251557471230626,0.3218470374122262,2350.71875,64,0.2602847993373871,0.25937600433826447,0.2809076104313135,0.2790780272334814,0.0,0.0,0.0,0.0,length,0.03026880007237196,0.029776000417768955,0.044248136691749096,0.04276901017874479,64
1.3120511829853059,1.3096320182085037,1.3527311384677887,1.3502335641533136,1,32,16,20,0.5,16,2048,chunkkv,1.3120511829853059,1.3096320182085037,1.3527311384677887,1.3502335641533136,2350.71875,64,0.2602847993373871,0.25937600433826447,0.2809076104313135,0.2790780272334814,0.0,0.0,0.0,0.0,length,1.0517663836479187,1.0502560138702393,1.0718235280364752,1.0711555369198322,64
0.500934704951942,0.4970802506431937,0.5223700165515766,0.5175566857360536,1,32,16,20,0.5,16,2048,blockwise,0.49506240487098696,0.4912640005350113,0.5161762237548828,0.5114329978823662,2350.71875,64,0.49506240487098696,0.4912640005350113,0.5161762237548828,0.5114329978823662,0.37582720518112184,0.37224000692367554,0.3964027389883995,0.39191602263599634,length,0.0,0.0,0.0,0.0,64
0.2936575995758176,0.29115199390798807,0.3268683794885874,0.3230986185371876,1,32,16,20,0.5,17,2048,snapkv,0.2936575995758176,0.29115199390798807,0.3268683794885874,0.3230986185371876,2350.71875,64,0.2636447995901108,0.2614399939775467,0.28384386096149683,0.28089701663702726,0.0,0.0,0.0,0.0,length,0.030012799985706808,0.02971199993044138,0.04302451852709055,0.04220160190016031,64
1.3185632079839706,1.3130880147218704,1.3594018062576652,1.3525410322472453,1,32,16,20,0.5,17,2048,chunkkv,1.3185632079839706,1.3130880147218704,1.3594018062576652,1.3525410322472453,2350.71875,64,0.2636447995901108,0.2614399939775467,0.28384386096149683,0.28089701663702726,0.0,0.0,0.0,0.0,length,1.0549184083938599,1.0516480207443237,1.0755579452961683,1.071644015610218,64
0.4999136998783797,0.49727398762479424,0.5210665716731455,0.5174676716706017,1,32,16,20,0.5,17,2048,blockwise,0.4941119998693466,0.4915199875831604,0.5149429896846414,0.511390040628612,2350.71875,64,0.4941119998693466,0.4915199875831604,0.5149429896846414,0.511390040628612,0.3713088005781174,0.36825600266456604,0.391909247264266,0.38896838668733835,length,0.0,0.0,0.0,0.0,64
0.29043199941515924,0.28894399758428335,0.3242200706154108,0.3191503928974271,1,32,16,20,0.5,18,2048,snapkv,0.29043199941515924,0.28894399758428335,0.3242200706154108,0.3191503928974271,2350.71875,64,0.2601727992296219,0.25891199707984924,0.28018783777952194,0.27750537265092134,0.0,0.0,0.0,0.0,length,0.03025920018553734,0.03003200050443411,0.04403223283588886,0.04164502024650574,64
1.3156383901834487,1.3080799877643585,1.3553291093558073,1.3482788344845176,1,32,16,20,0.5,18,2048,chunkkv,1.3156383901834487,1.3080799877643585,1.3553291093558073,1.3482788344845176,2350.71875,64,0.2601727992296219,0.25891199707984924,0.28018783777952194,0.27750537265092134,0.0,0.0,0.0,0.0,length,1.0554655909538269,1.0491679906845093,1.0751412715762854,1.0707734618335962,64
0.5012409532442689,0.49939800752326846,0.5226041492278455,0.5201856711209984,1,32,16,20,0.5,18,2048,blockwise,0.4954400032758713,0.4936480075120926,0.5164795322343707,0.5141289439052343,2350.71875,64,0.4954400032758713,0.4936480075120926,0.5164795322343707,0.5141289439052343,0.3712607979774475,0.36800000071525574,0.39197548758238554,0.3876305418089032,length,0.0,0.0,0.0,0.0,64
0.2931040029972792,0.29171200282871723,0.32612672075629234,0.323375454172492,1,32,16,20,0.5,19,2048,snapkv,0.2931040029972792,0.29171200282871723,0.32612672075629234,0.323375454172492,2350.71875,64,0.2628512024879456,0.26153600215911865,0.2830884186550975,0.2810294972732663,0.0,0.0,0.0,0.0,length,0.03025280050933361,0.03017600066959858,0.04303830210119486,0.04234595689922571,64
1.3128159999847413,1.3122239708900452,1.3537767808884382,1.3513498706743121,1,32,16,20,0.5,19,2048,chunkkv,1.3128159999847413,1.3122239708900452,1.3537767808884382,1.3513498706743121,2350.71875,64,0.2628512024879456,0.26153600215911865,0.2830884186550975,0.2810294972732663,0.0,0.0,0.0,0.0,length,1.0499647974967956,1.0506879687309265,1.0706883622333407,1.0703203734010458,64
0.5017928028013557,0.50008824467659,0.5233005031186622,0.5210204999457346,1,32,16,20,0.5,19,2048,blockwise,0.49605760276317595,0.4943999946117401,0.5172468721866608,0.5150249926373363,2350.71875,64,0.49605760276317595,0.4943999946117401,0.5172468721866608,0.5150249926373363,0.36705280244350436,0.3640480041503906,0.3874323796480894,0.3837124677374959,length,0.0,0.0,0.0,0.0,64
0.2900000009685755,0.28820800594985485,0.32332788687199354,0.3203523810952902,1,32,16,20,0.5,20,2048,snapkv,0.2900000009685755,0.28820800594985485,0.32332788687199354,0.3203523810952902,2350.71875,64,0.2601056009531021,0.2585120052099228,0.28026970103383064,0.27804949786514044,0.0,0.0,0.0,0.0,length,0.029894400015473367,0.02969600073993206,0.0430581858381629,0.042302883230149746,64
1.3143328219652175,1.310080036520958,1.354963448829949,1.349346013739705,1,32,16,20,0.5,20,2048,chunkkv,1.3143328219652175,1.310080036520958,1.354963448829949,1.349346013739705,2350.71875,64,0.2601056009531021,0.2585120052099228,0.28026970103383064,0.27804949786514044,0.0,0.0,0.0,0.0,length,1.0542272210121155,1.0515680313110352,1.0746937477961183,1.0712965158745646,64
0.6134506040718406,0.6009679886046797,0.6383305393683258,0.6246183456823928,1,32,16,20,0.5,20,2048,blockwise,0.6067104041576385,0.5943999886512756,0.6312236888334155,0.6176929455250502,2350.71875,64,0.6067104041576385,0.5943999886512756,0.6312236888334155,0.6176929455250502,0.431372794508934,0.4203519970178604,0.4548384342342615,0.44322561006993055,length,0.0,0.0,0.0,0.0,64
0.3049216002225876,0.306752004660666,0.34082888159900904,0.3415739629417658,1,32,16,20,0.5,21,2048,snapkv,0.3049216002225876,0.306752004660666,0.34082888159900904,0.3415739629417658,2350.71875,64,0.27483839988708497,0.2770400047302246,0.29795425944030285,0.2995384857058525,0.0,0.0,0.0,0.0,length,0.030083200335502623,0.02971199993044138,0.04287462215870619,0.04203547723591328,64
1.4307743906974792,1.4405279755592346,1.4754331670701504,1.4877259964123368,1,32,16,20,0.5,21,2048,chunkkv,1.4307743906974792,1.4405279755592346,1.4754331670701504,1.4877259964123368,2350.71875,64,0.27483839988708497,0.2770400047302246,0.29795425944030285,0.2995384857058525,0.0,0.0,0.0,0.0,length,1.1559359908103943,1.16348797082901,1.1774789076298475,1.1881875107064843,64
