amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_count,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
0.7049392009270378,0.7035919959307648,0.7389897844404913,0.7359141454799101,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7049392009270378,0.7035919959307648,0.7389897844404913,0.7359141454799101,2530.8125,4,0.6573439003899694,0.6562839951366186,0.6783739852835424,0.6762526645616163,0.0,0.0,0.0,0.0,amortization,0.0475953005370684,0.04730800079414621,0.060615799156948924,0.05966148091829382,64
4.4666482957080005,4.417882500216365,4.509647725353716,4.459370527911233,1,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,4.4666482957080005,4.417882500216365,4.509647725353716,4.459370527911233,2530.8125,4,0.6573439003899694,0.6562839951366186,0.6783739852835424,0.6762526645616163,0.0,0.0,0.0,0.0,amortization,3.8093043953180312,3.7615985050797462,3.8312737400701735,3.7831178633496165,64
0.9041662245523184,0.9037825019331649,0.9305080522608478,0.9293875546063646,1,32,16,20,0.5,32,mean_all_layers,8192,blockwise,0.8108075994998216,0.8109965017065406,0.8319488464621827,0.8316094717883971,2530.8125,4,0.8108075994998216,0.8109965017065406,0.8319488464621827,0.8316094717883971,0.37343450020998714,0.37114400090649724,0.39423682319466025,0.39111233127187006,amortization,0.0,0.0,0.0,0.0,64
0.7091593018732965,0.7081214996869676,0.7456044368154835,0.7429431352647953,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7091593018732965,0.7081214996869676,0.7456044368154835,0.7429431352647953,2530.8125,16,0.6611180014908313,0.6603284990414977,0.6837940039986279,0.6820326125307474,0.0,0.0,0.0,0.0,amortization,0.048041300382465124,0.047793000645469874,0.06181043281685561,0.060910522734047845,64
4.556557309627533,4.533376018516719,4.601829224702669,4.5774359605275095,1,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,4.556557309627533,4.533376018516719,4.601829224702669,4.5774359605275095,2530.8125,16,0.6611180014908313,0.6603284990414977,0.6837940039986279,0.6820326125307474,0.0,0.0,0.0,0.0,amortization,3.8954393081367016,3.8730475194752216,3.9180352207040414,3.895403347996762,64
0.8675212687230669,0.8612939704908058,0.8905594749194279,0.8835413793804037,1,32,16,20,0.5,32,mean_all_layers,8192,blockwise,0.8425964999943971,0.8364130016416311,0.8642363238323014,0.8573096711188555,2530.8125,16,0.8425964999943971,0.8364130016416311,0.8642363238323014,0.8573096711188555,0.3987962996587157,0.39809550158679485,0.4211704173940234,0.4197073321847711,amortization,0.0,0.0,0.0,0.0,64
0.7164225015090778,0.7133274999796413,0.7550010319391731,0.7501834770664573,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7164225015090778,0.7133274999796413,0.7550010319391731,0.7501834770664573,2530.8125,64,0.6674589009955525,0.6645819991827011,0.691156777611468,0.6873321544844657,0.0,0.0,0.0,0.0,amortization,0.04896360051352531,0.04874550079694018,0.06384425432770513,0.06285132258199155,64
4.53041579965502,4.496832001954317,4.576345770328771,4.541656784567749,1,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,4.53041579965502,4.496832001954317,4.576345770328771,4.541656784567749,2530.8125,64,0.6674589009955525,0.6645819991827011,0.691156777611468,0.6873321544844657,0.0,0.0,0.0,0.0,amortization,3.862956898659468,3.832250002771616,3.8851889927173033,3.8543246300832834,64
0.8409345043095527,0.8350827181566274,0.8628281931805759,0.8563996568113907,1,32,16,20,0.5,32,mean_all_layers,8192,blockwise,0.8349091980606318,0.8290984993800521,0.8564665775338653,0.8500918775098398,2530.8125,64,0.8349091980606318,0.8290984993800521,0.8564665775338653,0.8500918775098398,0.3856195999309421,0.38299000170081854,0.4071434013894759,0.40369787529925816,amortization,0.0,0.0,0.0,0.0,64
0.7038454011082649,0.7032450012047775,0.7377939495199826,0.7355441812251229,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7038454011082649,0.7032450012047775,0.7377939495199826,0.7355441812251229,2530.8125,256,0.6564267005771398,0.6559845004230738,0.6772669963538647,0.6759321331628598,0.0,0.0,0.0,0.0,amortization,0.04741870053112507,0.04726050078170374,0.06052695316611789,0.05961204806226306,64
