context_length,compression_ratio,reuse_interval,reuse_recall_mean,reuse_recall_std,reuse_jaccard_mean,refresh_reduction,sample_count
128,0.5,2,0.9196262005716562,0.018190552248567703,0.870034446939826,0.5,32
128,0.5,4,0.8540676720440388,0.03652279035265686,0.7711956221610308,0.75,32
128,0.7,2,0.8874789960682392,0.022649769346187516,0.8223320432007313,0.5,32
128,0.7,4,0.7923713307827711,0.04388676275783375,0.6899723336100578,0.75,32
