context_length,compression_ratio,lag,overlap_mean,overlap_std,jaccard_mean,sample_count
128,0.5,1,0.8332166485488415,0.035465573622257156,0.7274270448833704,32
128,0.5,2,0.7974627614021301,0.04451522899690217,0.6788464821875095,32
128,0.5,4,0.7521032001823187,0.05228789274464182,0.6247968729585409,32
128,0.7,1,0.764395086094737,0.039262731908900284,0.6340380664914846,32
128,0.7,2,0.7113122418522835,0.0587801026432132,0.5694912793114781,32
128,0.7,4,0.6456126179546118,0.07498910519050016,0.4957753261551261,32
